chebi_id	wikidata_id
CHEBI:3139	Q26841044
CHEBI:3141	Q27105951
CHEBI:3146	Q27105952
CHEBI:3147	Q27105953
CHEBI:3148	Q2070105
CHEBI:3149	Q27105955
CHEBI:3151	Q27284125
CHEBI:3153	Q27105957
CHEBI:3154	Q27105958
CHEBI:3155	Q27105959
CHEBI:3156	Q27105960
CHEBI:3157	Q27105961
CHEBI:3158	Q27105962
CHEBI:3159	Q4948811
CHEBI:3160	Q4095199
CHEBI:3161	Q27105965
CHEBI:3162	Q27105967
CHEBI:3163	Q27105968
CHEBI:3164	Q27105969
CHEBI:3165	Q24745328
CHEBI:3167	Q27105970
CHEBI:3168	Q2700587
CHEBI:3170	Q3643873
CHEBI:3171	Q27075484
CHEBI:3172	Q420026
CHEBI:3173	Q27105972
CHEBI:3174	Q27105973
CHEBI:3175	Q577377
CHEBI:3176	Q411517
CHEBI:3179	Q410597
CHEBI:3181	Q413581
CHEBI:3182	Q27105974
CHEBI:3183	Q2606497
CHEBI:3184	Q27105975
CHEBI:3185	Q27105976
CHEBI:3186	Q27105977
CHEBI:3187	Q27105978
CHEBI:3188	Q27105979
CHEBI:3189	Q27105980
CHEBI:3190	Q27105981
CHEBI:3192	Q27105982
CHEBI:3193	Q411022
CHEBI:3194	Q27105983
CHEBI:3195	Q19903618
CHEBI:3196	Q27105984
CHEBI:3197	Q27105985
CHEBI:3198	Q27105986
CHEBI:3199	Q27105987
CHEBI:3201	Q27105988
CHEBI:3202	Q27105989
CHEBI:3203	Q27105990
CHEBI:3204	Q27105991
CHEBI:3205	Q4859329
CHEBI:3206	Q27105992
CHEBI:3207	Q422212
CHEBI:3208	Q27105993
CHEBI:3209	Q715104
CHEBI:3210	Q408915
CHEBI:3211	Q1003526
CHEBI:3212	Q27105994
CHEBI:3213	Q275926
CHEBI:3214	Q27105995
CHEBI:3216	Q407721
CHEBI:3219	Q834280
CHEBI:3220	Q27295463
CHEBI:3221	Q3268750
CHEBI:3222	Q27105996
CHEBI:3223	Q412194
CHEBI:3224	Q27105997
CHEBI:3228	Q410608
CHEBI:3229	Q27273326
CHEBI:3230	Q411950
CHEBI:3231	Q5002348
CHEBI:3232	Q27105998
CHEBI:3237	Q5002498
CHEBI:3238	Q850729
CHEBI:3240	Q2928948
CHEBI:3241	Q27105999
CHEBI:3242	Q1185089
CHEBI:3243	Q27068142
CHEBI:3244	Q27106000
CHEBI:3245	Q343005
CHEBI:3246	Q27106001
CHEBI:3247	Q33665887
CHEBI:3248	Q27106002
CHEBI:3249	Q27106003
CHEBI:3250	Q3639306
CHEBI:3251	Q27106005
CHEBI:3252	Q27106006
CHEBI:3253	Q27106007
CHEBI:3258	Q27094477
CHEBI:3259	Q2720515
CHEBI:3276	Q27106008
CHEBI:3281	Q27106009
CHEBI:3284	Q27106010
CHEBI:3286	Q423308
CHEBI:3287	Q27106011
CHEBI:3289	Q27106012
CHEBI:3291	Q423829
CHEBI:3293	Q27106013
CHEBI:3299	Q27106014
CHEBI:3300	Q27106015
CHEBI:3302	Q27106017
CHEBI:3303	Q27068143
CHEBI:3305	Q27106018
CHEBI:3306	Q20801721
CHEBI:3309	Q413739
CHEBI:3310	Q409251
CHEBI:3311	Q23767
CHEBI:3312	Q208451
CHEBI:3314	Q5018826
CHEBI:3318	Q27106020
CHEBI:3319	Q27068144
CHEBI:3321	Q27106021
CHEBI:3322	Q27106022
CHEBI:3327	Q27106023
CHEBI:3328	Q27106024
CHEBI:3329	Q27106025
CHEBI:3330	Q27106026
CHEBI:3331	Q27106027
CHEBI:3332	Q27106028
CHEBI:3333	Q27106029
CHEBI:3336	Q27106030
CHEBI:3337	Q27106031
CHEBI:3338	Q27106032
CHEBI:3339	Q27106033
CHEBI:3340	Q27106034
CHEBI:3341	Q27106035
CHEBI:3344	Q27106036
CHEBI:3346	Q27106037
CHEBI:3347	Q415970
CHEBI:3348	Q27075664
CHEBI:3349	Q5031709
CHEBI:3350	Q5031710
CHEBI:3352	Q27106038
CHEBI:3353	Q5032033
CHEBI:3354	Q27068146
CHEBI:3355	Q27106040
CHEBI:3356	Q27106041
CHEBI:3357	Q410949
CHEBI:3359	Q27106043
CHEBI:3360	Q265831
CHEBI:3361	Q27106044
CHEBI:3362	Q385657
CHEBI:3363	Q27106045
CHEBI:3364	Q27106046
CHEBI:3365	Q27106047
CHEBI:3366	Q27106048
CHEBI:3367	Q4899233
CHEBI:3368	Q27106050
CHEBI:3369	Q18012475
CHEBI:3371	Q415909
CHEBI:3374	Q273169
CHEBI:3375	Q425431
CHEBI:3376	Q27106053
CHEBI:3378	Q15633290
CHEBI:3380	Q421119
CHEBI:3381	Q15222645
CHEBI:3382	Q27106055
CHEBI:3383	Q27106056
CHEBI:3384	Q27106057
CHEBI:3385	Q419401
CHEBI:3387	Q410412
CHEBI:3388	Q27106058
CHEBI:3390	Q415090
CHEBI:3391	Q424003
CHEBI:3392	Q418607
CHEBI:3393	Q1050019
CHEBI:3394	Q1035484
CHEBI:3395	Q414225
CHEBI:3396	Q27106059
CHEBI:3396	Q5037862
CHEBI:3398	Q3728177
CHEBI:3403	Q5038067
CHEBI:3404	Q18578732
CHEBI:3405	Q2937968
CHEBI:3410	Q15716203
CHEBI:3412	Q27106061
CHEBI:3413	Q27106062
CHEBI:3414	Q5039237
CHEBI:3415	Q2938723
CHEBI:3416	Q22807209
CHEBI:3417	Q27106065
CHEBI:3418	Q27106066
CHEBI:3419	Q416905
CHEBI:3420	Q27106067
CHEBI:3421	Q27106068
CHEBI:3423	Q415869
CHEBI:3424	Q27106070
CHEBI:3425	Q27106071
CHEBI:3426	Q27106072
CHEBI:3427	Q27106074
CHEBI:3429	Q16634054
CHEBI:3430	Q27106075
CHEBI:3431	Q5045553
CHEBI:3432	Q5045595
CHEBI:3433	Q3179543
CHEBI:3434	Q27106077
CHEBI:3435	Q421991
CHEBI:3436	Q5047057
CHEBI:3437	Q546434
CHEBI:3438	Q27106078
CHEBI:3439	Q27106079
CHEBI:3440	Q225543
CHEBI:3441	Q412534
CHEBI:3443	Q27106080
CHEBI:3445	Q27106081
CHEBI:3446	Q27106082
CHEBI:3447	Q27106083
CHEBI:3450	Q27106084
CHEBI:3451	Q27106085
CHEBI:3452	Q27097930
CHEBI:3453	Q27106086
CHEBI:3454	Q19903766
CHEBI:3455	Q27106087
CHEBI:3456	Q5756672
CHEBI:3457	Q27106089
CHEBI:3458	Q27106090
CHEBI:3460	Q27106091
CHEBI:3461	Q5050928
CHEBI:3462	Q5050938
CHEBI:3465	Q27106093
CHEBI:3470	Q27106095
CHEBI:3471	Q27106096
CHEBI:3472	Q27106097
CHEBI:3474	Q27106098
CHEBI:3474	Q27290285
CHEBI:3475	Q27106099
CHEBI:3476	Q27106100
CHEBI:3477	Q27106101
CHEBI:3478	Q415167
CHEBI:3479	Q2319020
CHEBI:3480	Q2601530
CHEBI:3481	Q27106102
CHEBI:3483	Q27106104
CHEBI:3484	Q5057223
CHEBI:3485	Q1453445
CHEBI:3488	Q5057232
CHEBI:3489	Q5057238
CHEBI:3490	Q27106105
CHEBI:3491	Q5057286
CHEBI:3492	Q27106106
CHEBI:3493	Q2325775
CHEBI:3494	Q27106107
CHEBI:3495	Q5057287
CHEBI:3496	Q5057289
CHEBI:3498	Q27106109
CHEBI:3499	Q2602246
CHEBI:3501	Q27106110
CHEBI:3502	Q5057291
CHEBI:3503	Q2943814
CHEBI:3504	Q415173
CHEBI:3505	Q1052672
CHEBI:3506	Q3231623
CHEBI:3507	Q2943815
CHEBI:3508	Q808845
CHEBI:3509	Q808845
CHEBI:3510	Q419521
CHEBI:3512	Q27106113
CHEBI:3514	Q27231488
CHEBI:3515	Q413728
CHEBI:3516	Q3604308
CHEBI:3517	Q27106114
CHEBI:3519	Q27106116
CHEBI:3523	Q5058324
CHEBI:3524	Q27106117
CHEBI:3528	Q27096269
CHEBI:3530	Q27106119
CHEBI:3531	Q27106120
CHEBI:3532	Q27106122
CHEBI:3533	Q5063249
CHEBI:3534	Q411417
CHEBI:3535	Q27106123
CHEBI:3536	Q27106124
CHEBI:3537	Q5063323
CHEBI:3540	Q27106125
CHEBI:3542	Q27106126
CHEBI:3543	Q27106127
CHEBI:3545	Q27106128
CHEBI:3546	Q15410888
CHEBI:3547	Q2734674
CHEBI:3555	Q27106129
CHEBI:3556	Q27106130
CHEBI:3558	Q423439
CHEBI:3559	Q27106131
CHEBI:3560	Q27106132
CHEBI:3561	Q423075
CHEBI:3562	Q27263769
CHEBI:3565	Q27106133
CHEBI:3566	Q27106134
CHEBI:3567	Q416077
CHEBI:3568	Q3665683
CHEBI:3569	Q27106135
CHEBI:3570	Q27106136
CHEBI:3572	Q27106137
CHEBI:3573	Q909088
CHEBI:3574	Q27106138
CHEBI:3575	Q27106139
CHEBI:3576	Q15410883
CHEBI:3577	Q27106140
CHEBI:3578	Q27106141
CHEBI:3579	Q27106142
CHEBI:3580	Q15410881
CHEBI:3581	Q27106143
CHEBI:3583	Q5089009
CHEBI:3584	Q5089010
CHEBI:3586	Q908483
CHEBI:3594	Q5119402
CHEBI:3595	Q27106145
CHEBI:3602	Q27106146
CHEBI:3605	Q27106147
CHEBI:3606	Q27096784
CHEBI:3608	Q22807251
CHEBI:3611	Q178566
CHEBI:3612	Q27106148
CHEBI:3613	Q27106149
CHEBI:3614	Q15646788
CHEBI:3619	Q5102983
CHEBI:3620	Q11299853
CHEBI:3624	Q27106151
CHEBI:3627	Q27106153
CHEBI:3628	Q15632753
CHEBI:3629	Q27106154
CHEBI:3636	Q2964133
CHEBI:3637	Q27068150
CHEBI:3638	Q422438
CHEBI:3639	Q418320
CHEBI:3640	Q2603363
CHEBI:3641	Q5103213
CHEBI:3642	Q5103226
CHEBI:3643	Q27106156
CHEBI:3645	Q27106157
CHEBI:3646	Q5103230
CHEBI:3647	Q407972
CHEBI:3648	Q27106158
CHEBI:3649	Q27106159
CHEBI:3650	Q1075324
CHEBI:3654	Q425289
CHEBI:3655	Q3294630
CHEBI:3663	Q27068156
CHEBI:3668	Q4499058
CHEBI:3679	Q27106160
CHEBI:3681	Q5114549
CHEBI:3682	Q5221244
CHEBI:3684	Q27106162
CHEBI:3685	Q27106163
CHEBI:3686	Q27106164
CHEBI:3687	Q15410875
CHEBI:3688	Q27106165
CHEBI:3689	Q5114941
CHEBI:3690	Q27106166
CHEBI:3692	Q27106167
CHEBI:3693	Q27106168
CHEBI:3695	Q369048
CHEBI:3696	Q423445
CHEBI:3697	Q418201
CHEBI:3698	Q867350
CHEBI:3699	Q409492
CHEBI:3700	Q27106169
CHEBI:3701	Q27106170
CHEBI:3702	Q5120191
CHEBI:3703	Q412713
CHEBI:3705	Q27106171
CHEBI:3706	Q27106172
CHEBI:3707	Q27106173
CHEBI:3708	Q14625376
CHEBI:3711	Q27106174
CHEBI:3713	Q27106175
CHEBI:3715	Q27106176
CHEBI:3716	Q1639588
CHEBI:3718	Q15634189
CHEBI:3719	Q27106177
CHEBI:3720	Q425295
CHEBI:3721	Q267669
CHEBI:3724	Q27280253
CHEBI:3732	Q118551
CHEBI:3734	Q27106178
CHEBI:3737	Q27106179
CHEBI:3738	Q418145
CHEBI:3739	Q27106180
CHEBI:3740	Q27106181
CHEBI:3741	Q27106182
CHEBI:3744	Q27106183
CHEBI:3745	Q422273
CHEBI:3746	Q27106184
CHEBI:3747	Q27106185
CHEBI:3748	Q27106186
CHEBI:3749	Q418611
CHEBI:3750	Q2701912
CHEBI:3751	Q2187383
CHEBI:3752	Q418730
CHEBI:3755	Q27106187
CHEBI:3756	Q407988
CHEBI:3757	Q412221
CHEBI:3758	Q27292429
CHEBI:3759	Q27888063
CHEBI:3760	Q27106188
CHEBI:3761	Q418850
CHEBI:3762	Q27106189
CHEBI:3763	Q2889652
CHEBI:3764	Q413546
CHEBI:3766	Q221361
CHEBI:3767	Q27106190
CHEBI:3768	Q5137363
CHEBI:3770	Q898623
CHEBI:3789	Q27106191
CHEBI:3790	Q27106192
CHEBI:3791	Q27106193
CHEBI:3792	Q27106194
CHEBI:3793	Q27106195
CHEBI:3794	Q27106196
CHEBI:3795	Q27106197
CHEBI:3796	Q27106198
CHEBI:3802	Q27106199
CHEBI:3804	Q27106200
CHEBI:3805	Q27106201
CHEBI:3806	Q18348155
CHEBI:3812	Q27106202
CHEBI:3814	Q3294635
CHEBI:3825	Q27106204
CHEBI:3826	Q27106205
CHEBI:3828	Q27106206
CHEBI:3829	Q27106207
CHEBI:3830	Q416775
CHEBI:3844	Q27106208
CHEBI:3845	Q27106209
CHEBI:3846	Q27097911
CHEBI:3847	Q27106210
CHEBI:3850	Q27106211
CHEBI:3851	Q27106212
CHEBI:3852	Q27106213
CHEBI:3854	Q27106214
CHEBI:3855	Q27106215
CHEBI:3856	Q27068158
CHEBI:3861	Q27106216
CHEBI:3862	Q27106217
CHEBI:3863	Q27106218
CHEBI:3864	Q27106219
CHEBI:3865	Q27106220
CHEBI:3867	Q27106221
CHEBI:3868	Q27106222
CHEBI:3869	Q27106223
CHEBI:3870	Q27106224
CHEBI:3872	Q27106225
CHEBI:3875	Q1131548
CHEBI:3882	Q2997284
CHEBI:3883	Q27106227
CHEBI:3884	Q909822
CHEBI:3885	Q27106228
CHEBI:3886	Q27106229
CHEBI:3887	Q5172181
CHEBI:3888	Q27106230
CHEBI:3889	Q27106231
CHEBI:3892	Q185690
CHEBI:3898	Q27106232
CHEBI:3899	Q27106233
CHEBI:3900	Q5175227
CHEBI:3901	Q560542
CHEBI:3902	Q27106235
CHEBI:3903	Q415896
CHEBI:3904	Q27106236
CHEBI:3905	Q27106238
CHEBI:3907	Q15408415
CHEBI:3908	Q908865
CHEBI:3911	Q27106239
CHEBI:3914	Q27106242
CHEBI:3915	Q27106243
CHEBI:3916	Q27106244
CHEBI:3917	Q27106245
CHEBI:3918	Q2714546
CHEBI:3920	Q5187423
CHEBI:3921	Q3698301
CHEBI:3925	Q27106247
CHEBI:3926	Q27106248
CHEBI:3927	Q27106249
CHEBI:3929	Q5190532
CHEBI:3930	Q5190964
CHEBI:3931	Q27106252
CHEBI:3932	Q27106253
CHEBI:3934	Q27106254
CHEBI:3935	Q27106255
CHEBI:3937	Q27106257
CHEBI:3940	Q27106258
CHEBI:3941	Q27106259
CHEBI:3942	Q27106262
CHEBI:3943	Q15410915
CHEBI:3944	Q5192451
CHEBI:3945	Q27106263
CHEBI:3946	Q27106264
CHEBI:3947	Q27106265
CHEBI:3948	Q27106266
CHEBI:3949	Q27106267
CHEBI:3950	Q27106268
CHEBI:3951	Q27106269
CHEBI:3952	Q27106270
CHEBI:3953	Q27106271
CHEBI:3954	Q2667749
CHEBI:3955	Q27106272
CHEBI:3956	Q27106273
CHEBI:3957	Q27106274
CHEBI:3958	Q27106275
CHEBI:3960	Q27068159
CHEBI:3961	Q25323731
CHEBI:3962	Q312266
CHEBI:3964	Q5795071
CHEBI:3978	Q21099632
CHEBI:3982	Q27106278
CHEBI:3985	Q27106279
CHEBI:3987	Q27106281
CHEBI:3988	Q1147309
CHEBI:3992	Q73232281
CHEBI:3994	Q867308
CHEBI:3996	Q5198674
CHEBI:3997	Q27106282
CHEBI:3999	Q25110141
CHEBI:4001	Q27106284
CHEBI:4002	Q27106285
CHEBI:4003	Q27289901
CHEBI:4019	Q27106286
CHEBI:4021	Q3271319
CHEBI:4024	Q867332
CHEBI:4025	Q27266147
CHEBI:4026	Q27106287
CHEBI:4027	Q408524
CHEBI:4029	Q27106288
CHEBI:4031	Q367700
CHEBI:4032	Q27106289
CHEBI:4033	Q3008606
CHEBI:4034	Q61641151
CHEBI:4035	Q421593
CHEBI:4036	Q409536
CHEBI:4037	Q5199357
CHEBI:4038	Q15410905
CHEBI:4039	Q27106292
CHEBI:4040	Q27106293
CHEBI:4041	Q27106294
CHEBI:4042	Q412024
CHEBI:4044	Q27106295
CHEBI:4045	Q3008902
CHEBI:4046	Q417884
CHEBI:4047	Q27106297
CHEBI:4055	Q417343
CHEBI:4056	Q408068
CHEBI:4067	Q24740310
CHEBI:4071	Q27106298
CHEBI:4075	Q27068162
CHEBI:4077	Q27106299
CHEBI:4083	Q27106300
CHEBI:4093	Q27106301
CHEBI:4109	Q423797
CHEBI:4110	Q414242
CHEBI:4116	Q27106302
CHEBI:4117	Q27106303
CHEBI:4125	Q27106304
CHEBI:4126	Q27106305
CHEBI:4139	Q27106307
CHEBI:4141	Q27106308
CHEBI:4153	Q27106309
CHEBI:4167	Q23905964
CHEBI:4170	Q36461529
CHEBI:4174	Q27106310
CHEBI:4177	Q27106311
CHEBI:4188	Q27106312
CHEBI:4191	Q27106313
CHEBI:4194	Q71149042
CHEBI:4195	Q71148018
CHEBI:4208	Q335208
CHEBI:4221	Q27106315
CHEBI:4222	Q6590391
CHEBI:4235	Q27106316
CHEBI:4249	Q27106317
CHEBI:4250	Q27106319
CHEBI:4251	Q27106320
CHEBI:4259	Q27106321
CHEBI:4260	Q27106322
CHEBI:4280	Q27106323
CHEBI:4284	Q27106324
CHEBI:4285	Q27895757
CHEBI:4286	Q27891744
CHEBI:4289	Q27106325
CHEBI:4290	Q27106326
CHEBI:4302	Q27106327
CHEBI:4303	Q27106328
CHEBI:4304	Q3962322
CHEBI:4305	Q416975
CHEBI:4305	Q63088173
CHEBI:4308	Q27106329
CHEBI:4309	Q5210829
CHEBI:4310	Q27106330
CHEBI:4311	Q1158234
CHEBI:4312	Q424372
CHEBI:4313	Q27106331
CHEBI:4314	Q27106332
CHEBI:4315	Q419652
CHEBI:4316	Q10854210
CHEBI:4317	Q421274
CHEBI:4318	Q27106333
CHEBI:4319	Q27106334
CHEBI:4320	Q27106335
CHEBI:4321	Q27106336
CHEBI:4323	Q27106337
CHEBI:4324	Q15410902
CHEBI:4325	Q422226
CHEBI:4326	Q27106338
CHEBI:4327	Q27106339
CHEBI:4329	Q27106340
CHEBI:4331	Q5228100
CHEBI:4342	Q27106341
CHEBI:4343	Q27106342
CHEBI:4344	Q23718672
CHEBI:4345	Q27106344
CHEBI:4351	Q27106345
CHEBI:4352	Q27106346
CHEBI:4353	Q27106347
CHEBI:4354	Q27068163
CHEBI:4356	Q419618
CHEBI:4357	Q5251862
CHEBI:4360	Q27106348
CHEBI:4361	Q27106349
CHEBI:4363	Q5252386
CHEBI:4364	Q27106350
CHEBI:4365	Q27106351
CHEBI:4366	Q27106352
CHEBI:4367	Q27106353
CHEBI:4368	Q27106355
CHEBI:4370	Q27106356
CHEBI:4371	Q27106357
CHEBI:4372	Q27106358
CHEBI:4373	Q27106359
CHEBI:4377	Q27106361
CHEBI:4379	Q27068164
CHEBI:4380	Q27106362
CHEBI:4381	Q27106363
CHEBI:4383	Q27106364
CHEBI:4384	Q416921
CHEBI:4387	Q27106366
CHEBI:4388	Q422257
CHEBI:4389	Q27106367
CHEBI:4390	Q27106368
CHEBI:4391	Q5255128
CHEBI:4392	Q2736402
CHEBI:4393	Q903666
CHEBI:4394	Q27106369
CHEBI:4395	Q27106370
CHEBI:4397	Q27106371
CHEBI:4399	Q3043488
CHEBI:4400	Q15410933
CHEBI:4401	Q27106372
CHEBI:4402	Q27106373
CHEBI:4409	Q27106374
CHEBI:4414	Q27106375
CHEBI:4417	Q27106376
CHEBI:4419	Q27106377
CHEBI:4427	Q27106378
CHEBI:4428	Q27106379
CHEBI:4429	Q27106380
CHEBI:4431	Q28751
CHEBI:4433	Q27106381
CHEBI:4435	Q27106382
CHEBI:4441	Q27106383
CHEBI:4443	Q27106384
CHEBI:4445	Q419383
CHEBI:4446	Q27106385
CHEBI:4447	Q27106386
CHEBI:4449	Q27106387
CHEBI:4450	Q241006
CHEBI:4453	Q415304
CHEBI:4454	Q27106388
CHEBI:4458	Q27106389
CHEBI:4459	Q27106390
CHEBI:4460	Q5266620
CHEBI:4462	Q27106391
CHEBI:4463	Q27106392
CHEBI:4464	Q937085
CHEBI:4465	Q27106393
CHEBI:4466	Q412133
CHEBI:4469	Q1706418
CHEBI:4470	Q60998690
CHEBI:4471	Q27272376
CHEBI:4472	Q27106394
CHEBI:4473	Q27106395
CHEBI:4474	Q1109018
CHEBI:4478	Q426731
CHEBI:4480	Q27106396
CHEBI:4484	Q27106397
CHEBI:4488	Q419633
CHEBI:4489	Q11587666
CHEBI:4490	Q27106398
CHEBI:4491	Q27106399
CHEBI:4492	Q27106400
CHEBI:4495	Q420009
CHEBI:4503	Q20963653
CHEBI:4506	Q3026668
CHEBI:4508	Q27106401
CHEBI:4509	Q12430631
CHEBI:4510	Q1210263
CHEBI:4511	Q2313471
CHEBI:4512	Q27106403
CHEBI:4513	Q420886
CHEBI:4514	Q2662662
CHEBI:4515	Q27106404
CHEBI:4517	Q27106405
CHEBI:4518	Q61734143
CHEBI:4520	Q2372095
CHEBI:4524	Q27106406
CHEBI:4527	Q409267
CHEBI:4528	Q27285812
CHEBI:4530	Q2356505
CHEBI:4532	Q1003185
CHEBI:4534	Q5275251
CHEBI:4536	Q5275447
CHEBI:4537	Q5275450
CHEBI:4544	Q27106407
CHEBI:4551	Q422222
CHEBI:4553	Q27106408
CHEBI:4559	Q27106409
CHEBI:4562	Q421336
CHEBI:4566	Q27106410
CHEBI:4572	Q27106411
CHEBI:4573	Q5276438
CHEBI:4574	Q27106412
CHEBI:4575	Q4161314
CHEBI:4579	Q27106413
CHEBI:4581	Q5276444
CHEBI:4582	Q5276414
CHEBI:4583	Q27106415
CHEBI:4591	Q155685
CHEBI:4592	Q27106416
CHEBI:4593	Q27106417
CHEBI:4601	Q799564
CHEBI:4605	Q27106418
CHEBI:4606	Q5277305
CHEBI:4607	Q27106419
CHEBI:4608	Q419800
CHEBI:4609	Q423551
CHEBI:4610	Q22668715
CHEBI:4613	Q2197890
CHEBI:4614	Q5277321
CHEBI:4621	Q27106421
CHEBI:4623	Q27106422
CHEBI:4628	Q27106423
CHEBI:4629	Q1107734
CHEBI:4630	Q1649664
CHEBI:4631	Q2607865
CHEBI:4632	Q21546974
CHEBI:4633	Q27106425
CHEBI:4636	Q413486
CHEBI:4637	Q26841258
CHEBI:4638	Q5279734
CHEBI:4639	Q416431
CHEBI:4640	Q412265
CHEBI:4641	Q1227137
CHEBI:4645	Q27106426
CHEBI:4646	Q905952
CHEBI:4647	Q27106427
CHEBI:4648	Q14124950
CHEBI:4650	Q424009
CHEBI:4652	Q27106428
CHEBI:4653	Q419374
CHEBI:4656	Q27106429
CHEBI:4657	Q425120
CHEBI:4658	Q27106430
CHEBI:4659	Q409665
CHEBI:4660	Q27106431
CHEBI:4661	Q27106432
CHEBI:4667	Q7912589
CHEBI:4668	Q27106433
CHEBI:4669	Q27106434
CHEBI:4670	Q422782
CHEBI:4671	Q27106435
CHEBI:4672	Q420436
CHEBI:4674	Q2815334
CHEBI:4676	Q5287812
CHEBI:4681	Q3712521
CHEBI:4682	Q1829318
CHEBI:4683	Q27265996
CHEBI:4685	Q1235560
CHEBI:4696	Q27106438
CHEBI:4698	Q27268491
CHEBI:4700	Q27106439
CHEBI:4701	Q27106440
CHEBI:4702	Q415401
CHEBI:4703	Q27106441
CHEBI:4704	Q27106442
CHEBI:4706	Q5303681
CHEBI:4707	Q5303681
CHEBI:4708	Q419939
CHEBI:4709	Q27106443
CHEBI:4711	Q27275787
CHEBI:4712	Q5303688
CHEBI:4714	Q27106444
CHEBI:4715	Q27106445
CHEBI:4717	Q174259
CHEBI:4718	Q27106446
CHEBI:4719	Q27106447
CHEBI:4720	Q27106448
CHEBI:4721	Q27106450
CHEBI:4722	Q27106451
CHEBI:4723	Q27106452
CHEBI:4724	Q425386
CHEBI:4725	Q27106453
CHEBI:4726	Q5319198
CHEBI:4728	Q1073333
CHEBI:4732	Q27106455
CHEBI:4733	Q27106456
CHEBI:4734	Q27106457
CHEBI:4737	Q27106458
CHEBI:4738	Q424784
CHEBI:4739	Q15410949
CHEBI:4740	Q2526386
CHEBI:4743	Q420028
CHEBI:4744	Q27106462
CHEBI:4745	Q475631
CHEBI:4746	Q1280339
CHEBI:4747	Q27106464
CHEBI:4748	Q27106465
CHEBI:4749	Q4533321
CHEBI:4750	Q27106466
CHEBI:4751	Q27106467
CHEBI:4752	Q27106468
CHEBI:4753	Q4352952
CHEBI:4755	Q27279621
CHEBI:4757	Q9189390
CHEBI:4759	Q27068168
CHEBI:4762	Q27260247
CHEBI:4765	Q27106469
CHEBI:4766	Q27106470
CHEBI:4768	Q4530735
CHEBI:4770	Q27106473
CHEBI:4771	Q417746
CHEBI:4773	Q5359421
CHEBI:4774	Q27106475
CHEBI:4775	Q422044
CHEBI:4776	Q10359556
CHEBI:4777	Q5368476
CHEBI:4778	Q27068169
CHEBI:4779	Q5370305
CHEBI:4780	Q27106477
CHEBI:4781	Q3050386
CHEBI:4783	Q27106478
CHEBI:4784	Q422185
CHEBI:4785	Q27106479
CHEBI:4786	Q5375179
CHEBI:4787	Q27094330
CHEBI:4788	Q514534
CHEBI:4789	Q27106480
CHEBI:4790	Q27106481
CHEBI:4791	Q424208
CHEBI:4792	Q416740
CHEBI:4793	Q27106482
CHEBI:4794	Q27106483
CHEBI:4798	Q416444
CHEBI:4800	Q4859855
CHEBI:4803	Q423783
CHEBI:4804	Q27106484
CHEBI:4806	Q393339
CHEBI:4807	Q27106485
CHEBI:4808	Q27106486
CHEBI:4810	Q27106487
CHEBI:4811	Q411326
CHEBI:4813	Q27106488
CHEBI:4814	Q784717
CHEBI:4815	Q27106489
CHEBI:4816	Q27106490
CHEBI:4817	Q27106492
CHEBI:4818	Q27106493
CHEBI:4819	Q2041643
CHEBI:4820	Q5385809
CHEBI:4821	Q5385810
CHEBI:4822	Q424508
CHEBI:4823	Q27106494
CHEBI:4828	Q614788
CHEBI:4829	Q27106495
CHEBI:4830	Q27106496
CHEBI:4833	Q27106497
CHEBI:4834	Q27106498
CHEBI:4835	Q27106499
CHEBI:4837	Q27106500
CHEBI:4838	Q27106501
CHEBI:4839	Q27106502
CHEBI:4846	Q27106503
CHEBI:4848	Q27106504
CHEBI:4850	Q27106505
CHEBI:4851	Q27106506
CHEBI:4853	Q376432
CHEBI:4854	Q27106508
CHEBI:4855	Q27106509
CHEBI:4856	Q418139
CHEBI:4857	Q27106523
CHEBI:4858	Q3045264
CHEBI:4866	Q24887704
CHEBI:4867	Q419495
CHEBI:4868	Q412939
CHEBI:4873	Q5401860
CHEBI:4874	Q19279347
CHEBI:4876	Q418571
CHEBI:4877	Q412318
CHEBI:4878	Q27106530
CHEBI:4882	Q3085140
CHEBI:4883	Q408634
CHEBI:4884	Q410225
CHEBI:4885	Q414767
CHEBI:4886	Q5403506
CHEBI:4887	Q421567
CHEBI:4888	Q4533122
CHEBI:4892	Q27106534
CHEBI:4893	Q47192
CHEBI:4895	Q204182
CHEBI:4896	Q5404449
CHEBI:4901	Q5404495
CHEBI:4902	Q554881
CHEBI:4903	Q415563
CHEBI:4904	Q304782
CHEBI:4906	Q27106537
CHEBI:4907	Q2758338
CHEBI:4909	Q2465218
CHEBI:4910	Q418445
CHEBI:4911	Q418817
CHEBI:4912	Q416827
CHEBI:4913	Q554297
CHEBI:4914	Q27106540
CHEBI:4915	Q27106542
CHEBI:4916	Q7697608
CHEBI:4917	Q423357
CHEBI:4918	Q419829
CHEBI:4919	Q27106544
CHEBI:4920	Q27106546
CHEBI:4921	Q27106547
CHEBI:4922	Q27106549
CHEBI:4923	Q27106550
CHEBI:4924	Q27106551
CHEBI:4925	Q27106553
CHEBI:4926	Q27106554
CHEBI:4927	Q27106556
CHEBI:4928	Q27106558
CHEBI:4929	Q27106559
CHEBI:4930	Q27106561
CHEBI:4931	Q27106562
CHEBI:4932	Q3060385
CHEBI:4933	Q27106564
CHEBI:4934	Q27106565
CHEBI:4935	Q27106567
CHEBI:4936	Q27106568
CHEBI:4937	Q27106570
